File_csv,abstract_avg,section_1_avg,section_2_avg,section_3_avg,section_4_avg,section_5_avg,Cluster
journal.pone.0218958.csv,2.2857142857142856,5.714285714285714,15.857142857142858,2.142857142857143,4.0,4.571428571428571,0
journal.pone.0173827.csv,0.0,0.0,0.0,0.0,0.0,0.0,1
journal.pone.0095408.csv,0.0,0.5,0.0,0.0,0.0,0.0,1
journal.pone.0130063.csv,3.8333333333333335,6.333333333333333,2.5,25.166666666666668,13.0,1.1666666666666667,0
journal.pone.0076022.csv,1.0,1.5714285714285714,1.1428571428571428,1.2857142857142858,0.0,0.0,1
journal.pone.0077328.csv,1.5,5.75,2.8333333333333335,17.083333333333332,8.916666666666666,2.8333333333333335,0
journal.pone.0105972.csv,3.4,4.8,2.2,8.7,5.0,0.4,0
journal.pone.0150973.csv,3.75,4.5,18.875,9.625,13.375,0.375,0
journal.pone.0087781.csv,2.3636363636363638,3.272727272727273,4.2727272727272725,12.818181818181818,6.2727272727272725,0.0,1
journal.pone.0122329.csv,1.6666666666666667,6.333333333333333,5.333333333333333,1.3333333333333333,9.0,1.3333333333333333,0
journal.pone.0173166.csv,1.5714285714285714,5.285714285714286,10.714285714285714,8.285714285714286,9.428571428571429,0.42857142857142855,0
journal.pone.0210860.csv,2.4,7.0,14.0,4.4,9.0,0.4,0
journal.pone.0136162.csv,3.2857142857142856,7.428571428571429,4.714285714285714,19.0,1.4285714285714286,1.1428571428571428,3
journal.pone.0177116.csv,2.7,6.8,5.1,9.2,9.7,0.4,0
journal.pone.0083097.csv,2.625,3.125,9.375,5.25,0.625,0.0,1
journal.pone.0059374.csv,3.125,6.5,3.125,29.375,8.375,1.375,0
journal.pone.0192763.csv,1.5,3.0833333333333335,2.5,3.3333333333333335,3.6666666666666665,0.25,1
journal.pone.0080415.csv,1.5333333333333334,2.8666666666666667,4.333333333333333,7.333333333333333,2.933333333333333,0.0,1
journal.pone.0188075.csv,4.0,4.0,6.375,22.5,1.0,0.0,0
journal.pone.0074543.csv,2.75,3.75,2.375,5.875,6.625,0.625,0
journal.pone.0064744.csv,2.5,11.25,2.75,3.0,9.5,0.25,3
journal.pone.0107778.csv,3.0,4.222222222222222,21.444444444444443,10.0,3.0,3.3333333333333335,0
journal.pone.0044641.csv,3.3333333333333335,5.333333333333333,2.6666666666666665,15.333333333333334,2.3333333333333335,0.6666666666666666,0
journal.pone.0094104.csv,4.666666666666667,8.166666666666666,10.333333333333334,14.0,13.5,0.0,3
journal.pone.0195554.csv,2.4285714285714284,1.4285714285714286,1.8571428571428572,4.571428571428571,5.285714285714286,0.0,1
journal.pone.0037687.csv,1.875,8.25,3.0,2.5,5.375,0.0,3
journal.pone.0158297.csv,1.0,3.7,1.9,6.8,4.5,3.3,1
